"ko_id"	"SampleID"	"summedLFQ"	"corral"	"Tto"	"sex"
"K13788"	"X940"	0	"C5"	"control"	"M"
"K13788"	"X941"	0	"C5"	"control"	"F"
"K13788"	"X942"	0	"C5"	"control"	"F"
"K13788"	"X943"	0	"C5"	"control"	"F"
"K13788"	"X944"	26941.412671037	"C5"	"control"	"M"
"K13788"	"X945"	0	"C5"	"control"	"M"
"K13788"	"X946"	0	"C5"	"control"	"F"
"K13788"	"X947"	0	"C5"	"control"	"M"
"K13788"	"X948"	0	"C4"	"stress"	"M"
"K13788"	"X949"	0	"C4"	"stress"	"F"
"K13788"	"X950"	0	"C4"	"stress"	"M"
"K13788"	"X951"	0	"C4"	"stress"	"F"
"K13788"	"X952"	0	"C4"	"stress"	"M"
"K13788"	"X953"	0	"C4"	"stress"	"M"
"K13788"	"X954"	0	"C4"	"stress"	"F"
"K13788"	"X955"	0	"C3"	"control"	"M"
"K13788"	"X956"	0	"C3"	"control"	"F"
"K13788"	"X957"	0	"C3"	"control"	"F"
"K13788"	"X958"	0	"C3"	"control"	"F"
"K13788"	"X959"	0	"C3"	"control"	"M"
"K13788"	"X960"	0	"C3"	"control"	"M"
"K13788"	"X961"	0	"C3"	"control"	"M"
"K13788"	"X962"	9238.07205350269	"C3"	"control"	"F"
"K13788"	"X963"	0	"C10"	"stress"	"M"
"K13788"	"X964"	169133.130024993	"C10"	"stress"	"M"
"K13788"	"X965"	0	"C10"	"stress"	"F"
"K13788"	"X966"	0	"C10"	"stress"	"F"
"K13788"	"X967"	0	"C10"	"stress"	"F"
"K13788"	"X968"	0	"C10"	"stress"	"F"
"K13788"	"X969"	0	"C10"	"stress"	"M"
"K13788"	"X970"	0	"C9"	"control"	"F"
"K13788"	"X971"	0	"C9"	"control"	"M"
"K13788"	"X972"	0	"C9"	"control"	"F"
"K13788"	"X973"	0	"C9"	"control"	"F"
"K13788"	"X974"	0	"C9"	"control"	"F"
"K13788"	"X975"	0	"C9"	"control"	"M"
"K13788"	"X976"	0	"C9"	"control"	"M"
"K13788"	"X978"	0	"C8"	"stress"	"M"
"K13788"	"X979"	0	"C8"	"stress"	"M"
"K13788"	"X980"	0	"C8"	"stress"	"F"
"K13788"	"X981"	0	"C8"	"stress"	"M"
"K13788"	"X982"	0	"C8"	"stress"	"F"
"K13788"	"X983"	0	"C8"	"stress"	"M"
"K13788"	"X984"	48868.6584089793	"C8"	"stress"	"F"
"K13788"	"X985"	0	"C8"	"stress"	"F"
"K13788"	"X986"	0	"C7"	"control"	"F"
"K13788"	"X987"	0	"C7"	"control"	"F"
"K13788"	"X988"	0	"C7"	"control"	"F"
"K13788"	"X989"	16387.1194592419	"C7"	"control"	"M"
"K13788"	"X990"	0	"C7"	"control"	"F"
"K13788"	"X991"	20109.0327442383	"C7"	"control"	"M"
"K13788"	"X992"	0	"C7"	"control"	"M"
"K13788"	"X993"	0	"C7"	"control"	"M"
"K13789"	"X932"	17029.0666793288	"C6"	"stress"	"F"
"K13789"	"X933"	2783.06725984411	"C6"	"stress"	"M"
"K13789"	"X934"	5395.46827928047	"C6"	"stress"	"F"
"K13789"	"X935"	0	"C6"	"stress"	"M"
"K13789"	"X937"	0	"C6"	"stress"	"M"
"K13789"	"X938"	0	"C6"	"stress"	"F"
"K13789"	"X939"	0	"C6"	"stress"	"M"
"K13789"	"X940"	0	"C5"	"control"	"M"
"K13789"	"X941"	0	"C5"	"control"	"F"
"K13789"	"X942"	0	"C5"	"control"	"F"
"K13789"	"X943"	0	"C5"	"control"	"F"
"K13789"	"X944"	0	"C5"	"control"	"M"
"K13789"	"X945"	0	"C5"	"control"	"M"
"K13789"	"X946"	0	"C5"	"control"	"F"
"K13789"	"X947"	0	"C5"	"control"	"M"
"K13789"	"X948"	11777.3740083371	"C4"	"stress"	"M"
"K13789"	"X949"	7016.11574536994	"C4"	"stress"	"F"
"K13789"	"X950"	0	"C4"	"stress"	"M"
"K13789"	"X951"	0	"C4"	"stress"	"F"
"K13789"	"X952"	80700.6998516897	"C4"	"stress"	"M"
"K13789"	"X953"	0	"C4"	"stress"	"M"
"K13789"	"X954"	0	"C4"	"stress"	"F"
"K13789"	"X955"	0	"C3"	"control"	"M"
"K13789"	"X956"	70293.3660978667	"C3"	"control"	"F"
"K13789"	"X957"	0	"C3"	"control"	"F"
"K13789"	"X958"	0	"C3"	"control"	"F"
"K13789"	"X959"	0	"C3"	"control"	"M"
"K13789"	"X960"	11633.5467352281	"C3"	"control"	"M"
"K13789"	"X961"	2393.8653099797	"C3"	"control"	"M"
"K13789"	"X962"	0	"C3"	"control"	"F"
"K13789"	"X963"	0	"C10"	"stress"	"M"
"K13789"	"X964"	0	"C10"	"stress"	"M"
"K13789"	"X965"	0	"C10"	"stress"	"F"
"K13789"	"X966"	0	"C10"	"stress"	"F"
"K13789"	"X967"	0	"C10"	"stress"	"F"
"K13789"	"X968"	0	"C10"	"stress"	"F"
"K13789"	"X969"	0	"C10"	"stress"	"M"
"K13789"	"X970"	0	"C9"	"control"	"F"
"K13789"	"X971"	4207.269831865	"C9"	"control"	"M"
"K13789"	"X972"	0	"C9"	"control"	"F"
"K13789"	"X973"	0	"C9"	"control"	"F"
"K13789"	"X974"	12248.888952322	"C9"	"control"	"F"
"K13789"	"X975"	0	"C9"	"control"	"M"
"K13789"	"X976"	0	"C9"	"control"	"M"
"K13789"	"X978"	0	"C8"	"stress"	"M"
"K13789"	"X979"	0	"C8"	"stress"	"M"
"K13789"	"X980"	0	"C8"	"stress"	"F"
"K13789"	"X981"	0	"C8"	"stress"	"M"
"K13789"	"X982"	0	"C8"	"stress"	"F"
"K13789"	"X983"	17620.2189278124	"C8"	"stress"	"M"
"K13789"	"X984"	5786.4188756681	"C8"	"stress"	"F"
"K13789"	"X985"	0	"C8"	"stress"	"F"
"K13789"	"X986"	7361.65156270859	"C7"	"control"	"F"
"K13789"	"X987"	6555.79276540195	"C7"	"control"	"F"
"K13789"	"X988"	0	"C7"	"control"	"F"
"K13789"	"X989"	4407.10518851503	"C7"	"control"	"M"
"K13789"	"X990"	0	"C7"	"control"	"F"
"K13789"	"X991"	0	"C7"	"control"	"M"
"K13789"	"X992"	0	"C7"	"control"	"M"
"K13789"	"X993"	0	"C7"	"control"	"M"
"K13812"	"X932"	0	"C6"	"stress"	"F"
"K13812"	"X933"	43268.0739669257	"C6"	"stress"	"M"
"K13812"	"X934"	0	"C6"	"stress"	"F"
"K13812"	"X935"	26612.2588724009	"C6"	"stress"	"M"
"K13812"	"X937"	0	"C6"	"stress"	"M"
"K13812"	"X938"	0	"C6"	"stress"	"F"
"K13812"	"X939"	76935.3372373798	"C6"	"stress"	"M"
"K13812"	"X940"	82830.0626056388	"C5"	"control"	"M"
"K13812"	"X941"	0	"C5"	"control"	"F"
"K13812"	"X942"	33976.6639106912	"C5"	"control"	"F"
"K13812"	"X943"	51129.4766177976	"C5"	"control"	"F"
"K13812"	"X944"	55642.5806000293	"C5"	"control"	"M"
"K13812"	"X945"	71269.0881650626	"C5"	"control"	"M"
"K13812"	"X946"	0	"C5"	"control"	"F"
"K13812"	"X947"	0	"C5"	"control"	"M"
"K13812"	"X948"	0	"C4"	"stress"	"M"
"K13812"	"X949"	0	"C4"	"stress"	"F"
"K13812"	"X950"	27993.9071800274	"C4"	"stress"	"M"
"K13812"	"X951"	49731.1424976996	"C4"	"stress"	"F"
"K13812"	"X952"	0	"C4"	"stress"	"M"
"K13812"	"X953"	61714.5245803782	"C4"	"stress"	"M"
"K13812"	"X954"	50855.1296424453	"C4"	"stress"	"F"
"K13812"	"X955"	191416.220416089	"C3"	"control"	"M"
"K13812"	"X956"	0	"C3"	"control"	"F"
"K13812"	"X957"	0	"C3"	"control"	"F"
"K13812"	"X958"	0	"C3"	"control"	"F"
"K13812"	"X959"	0	"C3"	"control"	"M"
"K13812"	"X960"	0	"C3"	"control"	"M"
"K13812"	"X961"	143173.601764808	"C3"	"control"	"M"
"K13812"	"X962"	0	"C3"	"control"	"F"
"K13812"	"X963"	56444.3333344141	"C10"	"stress"	"M"
"K13812"	"X964"	0	"C10"	"stress"	"M"
"K13812"	"X965"	0	"C10"	"stress"	"F"
"K13812"	"X966"	0	"C10"	"stress"	"F"
"K13812"	"X967"	0	"C10"	"stress"	"F"
"K13812"	"X968"	34524.9274267506	"C10"	"stress"	"F"
"K13812"	"X969"	34220.0979001779	"C10"	"stress"	"M"
"K13812"	"X970"	0	"C9"	"control"	"F"
"K13812"	"X971"	0	"C9"	"control"	"M"
"K13812"	"X972"	0	"C9"	"control"	"F"
"K13812"	"X973"	0	"C9"	"control"	"F"
"K13812"	"X974"	0	"C9"	"control"	"F"
"K13812"	"X975"	0	"C9"	"control"	"M"
"K13812"	"X976"	52223.6521789971	"C9"	"control"	"M"
"K13812"	"X978"	73173.7483937377	"C8"	"stress"	"M"
"K13812"	"X979"	25192.8143583045	"C8"	"stress"	"M"
"K13812"	"X980"	0	"C8"	"stress"	"F"
"K13812"	"X981"	0	"C8"	"stress"	"M"
"K13812"	"X982"	0	"C8"	"stress"	"F"
"K13812"	"X983"	0	"C8"	"stress"	"M"
"K13812"	"X984"	0	"C8"	"stress"	"F"
"K13812"	"X985"	0	"C8"	"stress"	"F"
"K13812"	"X986"	0	"C7"	"control"	"F"
"K13812"	"X987"	0	"C7"	"control"	"F"
"K13812"	"X988"	23088.9204801577	"C7"	"control"	"F"
"K13812"	"X989"	31381.0053159346	"C7"	"control"	"M"
"K13812"	"X990"	26237.7707543342	"C7"	"control"	"F"
"K13812"	"X991"	124762.216552469	"C7"	"control"	"M"
"K13812"	"X992"	37864.0198422644	"C7"	"control"	"M"
"K13812"	"X993"	0	"C7"	"control"	"M"
"K13821"	"X932"	0	"C6"	"stress"	"F"
"K13821"	"X933"	0	"C6"	"stress"	"M"
"K13821"	"X934"	0	"C6"	"stress"	"F"
"K13821"	"X935"	10748.4423501314	"C6"	"stress"	"M"
"K13821"	"X937"	0	"C6"	"stress"	"M"
"K13821"	"X938"	0	"C6"	"stress"	"F"
"K13821"	"X939"	0	"C6"	"stress"	"M"
"K13821"	"X940"	0	"C5"	"control"	"M"
"K13821"	"X941"	9268.28235554986	"C5"	"control"	"F"
"K13821"	"X942"	0	"C5"	"control"	"F"
"K13821"	"X943"	0	"C5"	"control"	"F"
"K13821"	"X944"	0	"C5"	"control"	"M"
"K13821"	"X945"	55386.801247412	"C5"	"control"	"M"
"K13821"	"X946"	0	"C5"	"control"	"F"
"K13821"	"X947"	60120.4186974035	"C5"	"control"	"M"
"K13821"	"X948"	0	"C4"	"stress"	"M"
"K13821"	"X949"	0	"C4"	"stress"	"F"
"K13821"	"X950"	0	"C4"	"stress"	"M"
"K13821"	"X951"	0	"C4"	"stress"	"F"
"K13821"	"X952"	0	"C4"	"stress"	"M"
"K13821"	"X953"	0	"C4"	"stress"	"M"
"K13821"	"X954"	0	"C4"	"stress"	"F"
"K13821"	"X955"	0	"C3"	"control"	"M"
"K13821"	"X956"	0	"C3"	"control"	"F"
"K13821"	"X957"	0	"C3"	"control"	"F"
"K13821"	"X958"	0	"C3"	"control"	"F"
"K13821"	"X959"	0	"C3"	"control"	"M"
"K13821"	"X960"	0	"C3"	"control"	"M"
"K13821"	"X961"	0	"C3"	"control"	"M"
"K13821"	"X962"	0	"C3"	"control"	"F"
"K13821"	"X963"	11890.2844880229	"C10"	"stress"	"M"
"K13821"	"X964"	65597.1120709714	"C10"	"stress"	"M"
"K13821"	"X965"	10831.1928035902	"C10"	"stress"	"F"
"K13821"	"X966"	12032.0273624858	"C10"	"stress"	"F"
"K13821"	"X967"	9388.39549592216	"C10"	"stress"	"F"
"K13821"	"X968"	0	"C10"	"stress"	"F"
"K13821"	"X969"	58212.1971764595	"C10"	"stress"	"M"
"K13821"	"X970"	21502.9248959909	"C9"	"control"	"F"
"K13821"	"X971"	0	"C9"	"control"	"M"
"K13821"	"X972"	43010.6260356876	"C9"	"control"	"F"
"K13821"	"X973"	0	"C9"	"control"	"F"
"K13821"	"X974"	0	"C9"	"control"	"F"
"K13821"	"X975"	0	"C9"	"control"	"M"
"K13821"	"X976"	0	"C9"	"control"	"M"
"K13821"	"X978"	0	"C8"	"stress"	"M"
"K13821"	"X979"	0	"C8"	"stress"	"M"
"K13821"	"X980"	0	"C8"	"stress"	"F"
"K13821"	"X981"	0	"C8"	"stress"	"M"
"K13821"	"X982"	0	"C8"	"stress"	"F"
"K13821"	"X983"	0	"C8"	"stress"	"M"
"K13821"	"X984"	0	"C8"	"stress"	"F"
"K13821"	"X985"	0	"C8"	"stress"	"F"
"K13821"	"X986"	0	"C7"	"control"	"F"
"K13821"	"X987"	0	"C7"	"control"	"F"
"K13821"	"X988"	0	"C7"	"control"	"F"
"K13821"	"X989"	0	"C7"	"control"	"M"
"K13821"	"X990"	0	"C7"	"control"	"F"
"K13821"	"X991"	0	"C7"	"control"	"M"
"K13821"	"X992"	0	"C7"	"control"	"M"
"K13821"	"X993"	0	"C7"	"control"	"M"
"K13889"	"X932"	0	"C6"	"stress"	"F"
"K13889"	"X933"	0	"C6"	"stress"	"M"
"K13889"	"X934"	0	"C6"	"stress"	"F"
"K13889"	"X935"	0	"C6"	"stress"	"M"
"K13889"	"X937"	18110.0945063552	"C6"	"stress"	"M"
"K13889"	"X938"	0	"C6"	"stress"	"F"
"K13889"	"X939"	0	"C6"	"stress"	"M"
"K13889"	"X940"	0	"C5"	"control"	"M"
"K13889"	"X941"	0	"C5"	"control"	"F"
"K13889"	"X942"	0	"C5"	"control"	"F"
"K13889"	"X943"	0	"C5"	"control"	"F"
"K13889"	"X944"	0	"C5"	"control"	"M"
"K13889"	"X945"	0	"C5"	"control"	"M"
"K13889"	"X946"	0	"C5"	"control"	"F"
"K13889"	"X947"	0	"C5"	"control"	"M"
"K13889"	"X948"	0	"C4"	"stress"	"M"
"K13889"	"X949"	32582.8482668865	"C4"	"stress"	"F"
"K13889"	"X950"	0	"C4"	"stress"	"M"
"K13889"	"X951"	0	"C4"	"stress"	"F"
"K13889"	"X952"	0	"C4"	"stress"	"M"
"K13889"	"X953"	0	"C4"	"stress"	"M"
"K13889"	"X954"	0	"C4"	"stress"	"F"
"K13889"	"X955"	0	"C3"	"control"	"M"
"K13889"	"X956"	0	"C3"	"control"	"F"
"K13889"	"X957"	0	"C3"	"control"	"F"
"K13889"	"X958"	0	"C3"	"control"	"F"
"K13889"	"X959"	0	"C3"	"control"	"M"
"K13889"	"X960"	0	"C3"	"control"	"M"
"K13889"	"X961"	0	"C3"	"control"	"M"
"K13889"	"X962"	0	"C3"	"control"	"F"
"K13889"	"X963"	0	"C10"	"stress"	"M"
"K13889"	"X964"	0	"C10"	"stress"	"M"
"K13889"	"X965"	0	"C10"	"stress"	"F"
"K13889"	"X966"	0	"C10"	"stress"	"F"
"K13889"	"X967"	0	"C10"	"stress"	"F"
"K13889"	"X968"	0	"C10"	"stress"	"F"
"K13889"	"X969"	0	"C10"	"stress"	"M"
"K13889"	"X970"	0	"C9"	"control"	"F"
"K13889"	"X971"	0	"C9"	"control"	"M"
"K13889"	"X972"	0	"C9"	"control"	"F"
"K13889"	"X973"	0	"C9"	"control"	"F"
"K13889"	"X974"	0	"C9"	"control"	"F"
"K13889"	"X975"	0	"C9"	"control"	"M"
"K13889"	"X976"	0	"C9"	"control"	"M"
"K13889"	"X978"	0	"C8"	"stress"	"M"
"K13889"	"X979"	0	"C8"	"stress"	"M"
"K13889"	"X980"	0	"C8"	"stress"	"F"
"K13889"	"X981"	0	"C8"	"stress"	"M"
"K13889"	"X982"	0	"C8"	"stress"	"F"
"K13889"	"X983"	0	"C8"	"stress"	"M"
"K13889"	"X984"	21253.0802826353	"C8"	"stress"	"F"
"K13889"	"X985"	0	"C8"	"stress"	"F"
"K13889"	"X986"	0	"C7"	"control"	"F"
"K13889"	"X987"	0	"C7"	"control"	"F"
"K13889"	"X988"	0	"C7"	"control"	"F"
"K13889"	"X989"	0	"C7"	"control"	"M"
"K13889"	"X990"	0	"C7"	"control"	"F"
"K13889"	"X991"	0	"C7"	"control"	"M"
"K13889"	"X992"	0	"C7"	"control"	"M"
"K13889"	"X993"	0	"C7"	"control"	"M"
"K13922"	"X932"	119121.040927932	"C6"	"stress"	"F"
"K13922"	"X933"	223331.461906219	"C6"	"stress"	"M"
"K13922"	"X934"	288054.498850944	"C6"	"stress"	"F"
"K13922"	"X935"	254372.074463376	"C6"	"stress"	"M"
"K13922"	"X937"	222646.890020417	"C6"	"stress"	"M"
"K13922"	"X938"	48784.2286627827	"C6"	"stress"	"F"
"K13922"	"X939"	406359.229675793	"C6"	"stress"	"M"
"K13922"	"X940"	457433.661298894	"C5"	"control"	"M"
"K13922"	"X941"	306078.097313268	"C5"	"control"	"F"
"K13922"	"X942"	395713.565320783	"C5"	"control"	"F"
"K13922"	"X943"	404501.321612999	"C5"	"control"	"F"
"K13922"	"X944"	231722.449305628	"C5"	"control"	"M"
"K13922"	"X945"	293960.961744248	"C5"	"control"	"M"
"K13922"	"X946"	222316.646443732	"C5"	"control"	"F"
"K13922"	"X947"	421252.099667382	"C5"	"control"	"M"
"K13922"	"X948"	253454.768084314	"C4"	"stress"	"M"
"K13922"	"X949"	375595.019765607	"C4"	"stress"	"F"
"K13922"	"X950"	371847.634479765	"C4"	"stress"	"M"
"K13922"	"X951"	245616.845475265	"C4"	"stress"	"F"
"K13922"	"X952"	340464.500248906	"C4"	"stress"	"M"
"K13922"	"X953"	360391.375642633	"C4"	"stress"	"M"
"K13922"	"X954"	245937.434961163	"C4"	"stress"	"F"
"K13922"	"X955"	557565.36558661	"C3"	"control"	"M"
"K13922"	"X956"	271628.286908515	"C3"	"control"	"F"
"K13922"	"X957"	216852.635535692	"C3"	"control"	"F"
"K13922"	"X958"	231975.005280781	"C3"	"control"	"F"
"K13922"	"X959"	288541.617130622	"C3"	"control"	"M"
"K13922"	"X960"	251905.870323576	"C3"	"control"	"M"
"K13922"	"X961"	293730.198510668	"C3"	"control"	"M"
"K13922"	"X962"	419506.51686328	"C3"	"control"	"F"
"K13922"	"X963"	447226.467614786	"C10"	"stress"	"M"
"K13922"	"X964"	297348.682843579	"C10"	"stress"	"M"
"K13922"	"X965"	204490.098884938	"C10"	"stress"	"F"
"K13922"	"X966"	303952.362831605	"C10"	"stress"	"F"
"K13922"	"X967"	192037.220979822	"C10"	"stress"	"F"
"K13922"	"X968"	147050.823615806	"C10"	"stress"	"F"
"K13922"	"X969"	392876.386669658	"C10"	"stress"	"M"
"K13922"	"X970"	463279.70978826	"C9"	"control"	"F"
"K13922"	"X971"	275358.047405339	"C9"	"control"	"M"
"K13922"	"X972"	330238.773309669	"C9"	"control"	"F"
"K13922"	"X973"	0	"C9"	"control"	"F"
"K13922"	"X974"	126376.323414583	"C9"	"control"	"F"
"K13922"	"X975"	147403.584958219	"C9"	"control"	"M"
"K13922"	"X976"	0	"C9"	"control"	"M"
"K13922"	"X978"	236296.750195811	"C8"	"stress"	"M"
"K13922"	"X979"	144037.616886856	"C8"	"stress"	"M"
"K13922"	"X980"	278005.667270359	"C8"	"stress"	"F"
"K13922"	"X981"	452468.963996256	"C8"	"stress"	"M"
"K13922"	"X982"	385139.758766177	"C8"	"stress"	"F"
"K13922"	"X983"	386409.206780309	"C8"	"stress"	"M"
"K13922"	"X984"	258226.552898206	"C8"	"stress"	"F"
"K13922"	"X985"	553624.042209245	"C8"	"stress"	"F"
"K13922"	"X986"	360872.992726241	"C7"	"control"	"F"
"K13922"	"X987"	250886.544743027	"C7"	"control"	"F"
"K13922"	"X988"	432944.215781816	"C7"	"control"	"F"
"K13922"	"X989"	174089.240463605	"C7"	"control"	"M"
"K13922"	"X990"	326860.161186858	"C7"	"control"	"F"
"K13922"	"X991"	268517.541854299	"C7"	"control"	"M"
"K13922"	"X992"	288570.204223845	"C7"	"control"	"M"
"K13922"	"X993"	360882.600710381	"C7"	"control"	"M"
"K13929"	"X932"	0	"C6"	"stress"	"F"
"K13929"	"X933"	0	"C6"	"stress"	"M"
"K13929"	"X934"	0	"C6"	"stress"	"F"
"K13929"	"X935"	0	"C6"	"stress"	"M"
"K13929"	"X937"	0	"C6"	"stress"	"M"
"K13929"	"X938"	0	"C6"	"stress"	"F"
"K13929"	"X939"	0	"C6"	"stress"	"M"
"K13929"	"X940"	0	"C5"	"control"	"M"
"K13929"	"X941"	0	"C5"	"control"	"F"
"K13929"	"X942"	0	"C5"	"control"	"F"
"K13929"	"X943"	0	"C5"	"control"	"F"
"K13929"	"X944"	0	"C5"	"control"	"M"
"K13929"	"X945"	0	"C5"	"control"	"M"
"K13929"	"X946"	0	"C5"	"control"	"F"
"K13929"	"X947"	0	"C5"	"control"	"M"
"K13929"	"X948"	0	"C4"	"stress"	"M"
"K13929"	"X949"	0	"C4"	"stress"	"F"
"K13929"	"X950"	0	"C4"	"stress"	"M"
"K13929"	"X951"	6951.21342474186	"C4"	"stress"	"F"
"K13929"	"X952"	4191.08133372721	"C4"	"stress"	"M"
"K13929"	"X953"	0	"C4"	"stress"	"M"
"K13929"	"X954"	0	"C4"	"stress"	"F"
"K13929"	"X955"	0	"C3"	"control"	"M"
"K13929"	"X956"	0	"C3"	"control"	"F"
"K13929"	"X957"	9430.74743638029	"C3"	"control"	"F"
"K13929"	"X958"	0	"C3"	"control"	"F"
"K13929"	"X959"	0	"C3"	"control"	"M"
"K13929"	"X960"	0	"C3"	"control"	"M"
"K13929"	"X961"	0	"C3"	"control"	"M"
"K13929"	"X962"	0	"C3"	"control"	"F"
"K13929"	"X963"	0	"C10"	"stress"	"M"
"K13929"	"X964"	0	"C10"	"stress"	"M"
"K13929"	"X965"	0	"C10"	"stress"	"F"
"K13929"	"X966"	0	"C10"	"stress"	"F"
"K13929"	"X967"	0	"C10"	"stress"	"F"
"K13929"	"X968"	0	"C10"	"stress"	"F"
"K13929"	"X969"	0	"C10"	"stress"	"M"
"K13929"	"X970"	0	"C9"	"control"	"F"
"K13929"	"X971"	0	"C9"	"control"	"M"
"K13929"	"X972"	0	"C9"	"control"	"F"
"K13929"	"X973"	0	"C9"	"control"	"F"
"K13929"	"X974"	0	"C9"	"control"	"F"
"K13929"	"X975"	0	"C9"	"control"	"M"
"K13929"	"X976"	0	"C9"	"control"	"M"
"K13929"	"X978"	0	"C8"	"stress"	"M"
"K13929"	"X979"	0	"C8"	"stress"	"M"
"K13929"	"X980"	8166.18312730755	"C8"	"stress"	"F"
"K13929"	"X981"	0	"C8"	"stress"	"M"
"K13929"	"X982"	0	"C8"	"stress"	"F"
"K13929"	"X983"	0	"C8"	"stress"	"M"
"K13929"	"X984"	0	"C8"	"stress"	"F"
"K13929"	"X985"	9319.58153383899	"C8"	"stress"	"F"
"K13929"	"X986"	0	"C7"	"control"	"F"
"K13929"	"X987"	0	"C7"	"control"	"F"
"K13929"	"X988"	7811.13960095418	"C7"	"control"	"F"
"K13929"	"X989"	0	"C7"	"control"	"M"
"K13929"	"X990"	0	"C7"	"control"	"F"
"K13929"	"X991"	0	"C7"	"control"	"M"
"K13929"	"X992"	5869.36845850212	"C7"	"control"	"M"
"K13929"	"X993"	0	"C7"	"control"	"M"
"K13932"	"X932"	0	"C6"	"stress"	"F"
"K13932"	"X933"	0	"C6"	"stress"	"M"
"K13932"	"X934"	0	"C6"	"stress"	"F"
"K13932"	"X935"	0	"C6"	"stress"	"M"
"K13932"	"X937"	0	"C6"	"stress"	"M"
"K13932"	"X938"	0	"C6"	"stress"	"F"
"K13932"	"X939"	0	"C6"	"stress"	"M"
"K13932"	"X940"	0	"C5"	"control"	"M"
"K13932"	"X941"	0	"C5"	"control"	"F"
"K13932"	"X942"	0	"C5"	"control"	"F"
"K13932"	"X943"	0	"C5"	"control"	"F"
"K13932"	"X944"	0	"C5"	"control"	"M"
"K13932"	"X945"	0	"C5"	"control"	"M"
"K13932"	"X946"	0	"C5"	"control"	"F"
"K13932"	"X947"	0	"C5"	"control"	"M"
"K13932"	"X948"	0	"C4"	"stress"	"M"
"K13932"	"X949"	0	"C4"	"stress"	"F"
"K13932"	"X950"	0	"C4"	"stress"	"M"
"K13932"	"X951"	66443.4024733999	"C4"	"stress"	"F"
"K13932"	"X952"	0	"C4"	"stress"	"M"
"K13932"	"X953"	0	"C4"	"stress"	"M"
"K13932"	"X954"	0	"C4"	"stress"	"F"
"K13932"	"X955"	0	"C3"	"control"	"M"
"K13932"	"X956"	0	"C3"	"control"	"F"
"K13932"	"X957"	0	"C3"	"control"	"F"
"K13932"	"X958"	0	"C3"	"control"	"F"
"K13932"	"X959"	0	"C3"	"control"	"M"
"K13932"	"X960"	0	"C3"	"control"	"M"
"K13932"	"X961"	0	"C3"	"control"	"M"
"K13932"	"X962"	0	"C3"	"control"	"F"
"K13932"	"X963"	0	"C10"	"stress"	"M"
"K13932"	"X964"	0	"C10"	"stress"	"M"
"K13932"	"X965"	0	"C10"	"stress"	"F"
"K13932"	"X966"	0	"C10"	"stress"	"F"
"K13932"	"X967"	0	"C10"	"stress"	"F"
"K13932"	"X968"	0	"C10"	"stress"	"F"
"K13932"	"X969"	0	"C10"	"stress"	"M"
"K13932"	"X970"	0	"C9"	"control"	"F"
"K13932"	"X971"	0	"C9"	"control"	"M"
"K13932"	"X972"	0	"C9"	"control"	"F"
"K13932"	"X973"	0	"C9"	"control"	"F"
"K13932"	"X974"	0	"C9"	"control"	"F"
"K13932"	"X975"	0	"C9"	"control"	"M"
"K13932"	"X976"	0	"C9"	"control"	"M"
"K13932"	"X978"	0	"C8"	"stress"	"M"
"K13932"	"X979"	27434.5215583416	"C8"	"stress"	"M"
"K13932"	"X980"	0	"C8"	"stress"	"F"
"K13932"	"X981"	0	"C8"	"stress"	"M"
"K13932"	"X982"	0	"C8"	"stress"	"F"
"K13932"	"X983"	0	"C8"	"stress"	"M"
"K13932"	"X984"	0	"C8"	"stress"	"F"
"K13932"	"X985"	39478.2966989042	"C8"	"stress"	"F"
"K13932"	"X986"	0	"C7"	"control"	"F"
"K13932"	"X987"	0	"C7"	"control"	"F"
"K13932"	"X988"	34817.3708665254	"C7"	"control"	"F"
"K13932"	"X989"	0	"C7"	"control"	"M"
"K13932"	"X990"	0	"C7"	"control"	"F"
"K13932"	"X991"	0	"C7"	"control"	"M"
"K13932"	"X992"	0	"C7"	"control"	"M"
"K13932"	"X993"	0	"C7"	"control"	"M"
"K13936"	"X932"	44691.9151912264	"C6"	"stress"	"F"
"K13936"	"X933"	8162.76681540957	"C6"	"stress"	"M"
"K13936"	"X934"	0	"C6"	"stress"	"F"
"K13936"	"X935"	61828.1222590986	"C6"	"stress"	"M"
"K13936"	"X937"	50722.6829339688	"C6"	"stress"	"M"
"K13936"	"X938"	0	"C6"	"stress"	"F"
"K13936"	"X939"	100504.424600575	"C6"	"stress"	"M"
"K13936"	"X940"	23620.49901236	"C5"	"control"	"M"
"K13936"	"X941"	15082.0971864905	"C5"	"control"	"F"
"K13936"	"X942"	51542.8716902419	"C5"	"control"	"F"
"K13936"	"X943"	52195.2485067079	"C5"	"control"	"F"
"K13936"	"X944"	54949.0051250172	"C5"	"control"	"M"
"K13936"	"X945"	85544.7552110578	"C5"	"control"	"M"
"K13936"	"X946"	9587.63471444323	"C5"	"control"	"F"
"K13936"	"X947"	0	"C5"	"control"	"M"
"K13936"	"X948"	12573.0584388662	"C4"	"stress"	"M"
"K13936"	"X949"	8429.01970063892	"C4"	"stress"	"F"
"K13936"	"X950"	66384.2132374247	"C4"	"stress"	"M"
"K13936"	"X951"	42792.5554394862	"C4"	"stress"	"F"
"K13936"	"X952"	14986.3550006117	"C4"	"stress"	"M"
"K13936"	"X953"	10797.5490584434	"C4"	"stress"	"M"
"K13936"	"X954"	0	"C4"	"stress"	"F"
